NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
1,Brasil,40,Mil Reais,12295,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117141,"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
1,Brasil,40,Mil Reais,7282,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117142,"25.21-7 Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central"
1,Brasil,40,Mil Reais,5013,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117143,"25.22-5 Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos"
1,Brasil,40,Mil Reais,40376,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117144,"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
1,Brasil,40,Mil Reais,138,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117145,25.31-4 Produção de forjados de aço e de metais não-ferrosos e suas ligas
1,Brasil,40,Mil Reais,30270,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117146,25.32-2 Produção de artefatos estampados de metal; metalurgia do pó
1,Brasil,40,Mil Reais,9968,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117147,"25.39-0 Serviços de usinagem, solda, tratamento e revestimento em metais"
1,Brasil,40,Mil Reais,13533,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117148,"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
1,Brasil,40,Mil Reais,272,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117149,25.41-1 Fabricação de artigos de cutelaria
1,Brasil,40,Mil Reais,3969,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117150,"25.42-0 Fabricação de artigos de serralheria, exceto esquadrias"
1,Brasil,40,Mil Reais,9292,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117151,25.43-8 Fabricação de ferramentas
1,Brasil,40,Mil Reais,25717,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117152,"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,40,Mil Reais,25717,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117153,"25.50-1 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,40,Mil Reais,130319,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117154,25.9 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,40,Mil Reais,38406,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117155,25.91-8 Fabricação de embalagens metálicas
1,Brasil,40,Mil Reais,33014,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117156,25.92-6 Fabricação de produtos de trefilados de metal
1,Brasil,40,Mil Reais,43288,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117157,25.93-4 Fabricação de artigos de metal para uso doméstico e pessoal
1,Brasil,40,Mil Reais,15611,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117158,25.99-3 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,40,Mil Reais,49940,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117159,"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
1,Brasil,40,Mil Reais,4363,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117160,26.1 Fabricação de componentes eletrônicos
1,Brasil,40,Mil Reais,4363,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117161,26.10-8 Fabricação de componentes eletrônicos
1,Brasil,40,Mil Reais,7858,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117162,26.2 Fabricação de equipamentos de informática e periféricos
1,Brasil,40,Mil Reais,7130,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117163,26.21-3 Fabricação de equipamentos de informática
1,Brasil,40,Mil Reais,728,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117164,26.22-1 Fabricação de periféricos para equipamentos de informática
1,Brasil,40,Mil Reais,15765,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117165,26.3 Fabricação de equipamentos de comunicação
1,Brasil,40,Mil Reais,3458,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117166,26.31-1 Fabricação de equipamentos transmissores de comunicação
1,Brasil,40,Mil Reais,12307,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117167,26.32-9 Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação
1,Brasil,40,Mil Reais,5749,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117168,"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
1,Brasil,40,Mil Reais,5749,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117169,"26.40-0 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
1,Brasil,40,Mil Reais,5659,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117170,"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
1,Brasil,40,Mil Reais,5358,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117171,"26.51-5 Fabricação de aparelhos e equipamentos de medida, teste e controle"
1,Brasil,40,Mil Reais,301,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117172,26.52-3 Fabricação de cronômetros e relógios
1,Brasil,40,Mil Reais,10546,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117173,26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
1,Brasil,40,Mil Reais,10546,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117174,26.60-4 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
1,Brasil,40,Mil Reais,-,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117175,"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
1,Brasil,40,Mil Reais,-,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117176,"26.70-1 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
1,Brasil,40,Mil Reais,-,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117177,"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
1,Brasil,40,Mil Reais,-,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117178,"26.80-9 Fabricação de mídias virgens, magnéticas e ópticas"
1,Brasil,40,Mil Reais,68118,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117179,"27 Fabricação de máquinas, aparelhos e materiais elétricos"
1,Brasil,40,Mil Reais,19589,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117180,"27.1 Fabricação de geradores, transformadores e motores elétricos"
1,Brasil,40,Mil Reais,19589,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117181,"27.10-4 Fabricação de geradores, transformadores e motores elétricos"
1,Brasil,40,Mil Reais,1250,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117182,"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
1,Brasil,40,Mil Reais,-,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117183,"27.21-0 Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores"
1,Brasil,40,Mil Reais,1250,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117184,27.22-8 Fabricação de baterias e acumuladores para veículos automotores
1,Brasil,40,Mil Reais,27794,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117185,27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica
1,Brasil,40,Mil Reais,4046,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117186,27.31-7 Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica
1,Brasil,40,Mil Reais,6343,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117187,27.32-5 Fabricação de material elétrico para instalações em circuito de consumo
1,Brasil,40,Mil Reais,17405,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117188,"27.33-3 Fabricação de fios, cabos e condutores elétricos isolados"
1,Brasil,40,Mil Reais,8724,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117189,27.4 Fabricação de lâmpadas e outros equipamentos de iluminação
1,Brasil,40,Mil Reais,8724,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117190,27.40-6 Fabricação de lâmpadas e outros equipamentos de iluminação
1,Brasil,40,Mil Reais,6635,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117191,27.5 Fabricação de eletrodomésticos
1,Brasil,40,Mil Reais,2503,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117192,"27.51-1 Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico"
1,Brasil,40,Mil Reais,4132,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117193,27.59-7 Fabricação de aparelhos eletrodomésticos não especificados anteriormente
1,Brasil,40,Mil Reais,4126,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117194,27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
1,Brasil,40,Mil Reais,4126,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117195,27.90-2 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
1,Brasil,40,Mil Reais,356325,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117196,28 Fabricação de máquinas e equipamentos
1,Brasil,40,Mil Reais,27406,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117197,"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
1,Brasil,40,Mil Reais,41,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117198,"28.11-9 Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários"
1,Brasil,40,Mil Reais,7781,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117199,"28.12-7 Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas"
1,Brasil,40,Mil Reais,8509,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117200,"28.13-5 Fabricação de válvulas, registros e dispositivos semelhantes"
1,Brasil,40,Mil Reais,5249,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117201,28.14-3 Fabricação de compressores
1,Brasil,40,Mil Reais,5826,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117202,28.15-1 Fabricação de equipamentos de transmissão para fins industriais
1,Brasil,40,Mil Reais,71254,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117203,28.2 Fabricação de máquinas e equipamentos de uso geral
1,Brasil,40,Mil Reais,5244,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117204,28.21-6 Fabricação de aparelhos e equipamentos para instalações térmicas
1,Brasil,40,Mil Reais,23579,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117205,"28.22-4 Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas"
1,Brasil,40,Mil Reais,8210,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117206,28.23-2 Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial
1,Brasil,40,Mil Reais,887,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117207,28.24-1 Fabricação de aparelhos e equipamentos de ar condicionado
1,Brasil,40,Mil Reais,495,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117208,28.25-9 Fabricação de máquinas e equipamentos para saneamento básico e ambiental
1,Brasil,40,Mil Reais,32839,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117209,28.29-1 Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente
1,Brasil,40,Mil Reais,69524,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117210,28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária
1,Brasil,40,Mil Reais,16238,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117211,28.31-3 Fabricação de tratores agrícolas
1,Brasil,40,Mil Reais,6103,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117212,28.32-1 Fabricação de equipamentos para irrigação agrícola
1,Brasil,40,Mil Reais,47183,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117213,"28.33-0 Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação"
1,Brasil,40,Mil Reais,100802,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117214,28.4 Fabricação de máquinas-ferramenta
1,Brasil,40,Mil Reais,100802,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117215,28.40-2 Fabricação de máquinas-ferramenta
1,Brasil,40,Mil Reais,42657,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117216,28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção
1,Brasil,40,Mil Reais,27969,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117217,28.51-8 Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo
1,Brasil,40,Mil Reais,2521,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117218,"28.52-6 Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo"
1,Brasil,40,Mil Reais,383,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117219,"28.53-4 Fabricação de tratores, exceto agrícolas"
1,Brasil,40,Mil Reais,11784,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117220,"28.54-2 Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores"
1,Brasil,40,Mil Reais,44682,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117221,28.6 Fabricação de máquinas e equipamentos de uso industrial específico
1,Brasil,40,Mil Reais,221,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117222,"28.61-5 Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta"
1,Brasil,40,Mil Reais,27393,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117223,"28.62-3 Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo"
1,Brasil,40,Mil Reais,1015,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117224,28.63-1 Fabricação de máquinas e equipamentos para a indústria têxtil
1,Brasil,40,Mil Reais,-,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117225,"28.64-0 Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados"
1,Brasil,40,Mil Reais,10243,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117226,"28.65-8 Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos"
1,Brasil,40,Mil Reais,576,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117227,28.66-6 Fabricação de máquinas e equipamentos para a indústria do plástico
1,Brasil,40,Mil Reais,5234,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117228,28.69-1 Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente
1,Brasil,40,Mil Reais,1204605,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117229,"29 Fabricação de veículos automotores, reboques e carrocerias"
1,Brasil,40,Mil Reais,627229,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117230,"29.1 Fabricação de automóveis, camionetas e utilitários"
1,Brasil,40,Mil Reais,627229,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117231,"29.10-7 Fabricação de automóveis, camionetas e utilitários"
1,Brasil,40,Mil Reais,194112,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117232,29.2 Fabricação de caminhões e ônibus
1,Brasil,40,Mil Reais,194112,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117233,29.20-4 Fabricação de caminhões e ônibus
1,Brasil,40,Mil Reais,3933,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117234,"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
1,Brasil,40,Mil Reais,3933,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117235,"29.30-1 Fabricação de cabines, carrocerias e reboques para veículos automotores"
1,Brasil,40,Mil Reais,378940,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117236,29.4 Fabricação de peças e acessórios para veículos automotores
1,Brasil,40,Mil Reais,72332,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117237,29.41-7 Fabricação de peças e acessórios para o sistema motor de veículos automotores
1,Brasil,40,Mil Reais,12614,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117238,29.42-5 Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores
1,Brasil,40,Mil Reais,14092,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117239,29.43-3 Fabricação de peças e acessórios para o sistema de freios de veículos automotores
1,Brasil,40,Mil Reais,23354,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117240,29.44-1 Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores
1,Brasil,40,Mil Reais,61203,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117241,"29.45-0 Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias"
1,Brasil,40,Mil Reais,195345,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117242,29.49-2 Fabricação de peças e acessórios para veículos automotores não especificados anteriormente
1,Brasil,40,Mil Reais,391,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117243,29.5 Recondicionamento e recuperação de motores para veículos automotores
1,Brasil,40,Mil Reais,391,1,Brasil,853,Ativo imobilizado - melhorias - valor,2021,2021,117244,29.50-6 Recondicionamento e recuperação de motores para veículos automotores
