ano;id;p2;p3;p5;p6;abord;p7_1;p7_1_1;p7_1_2;p7_1_3;p7_1_4;p7_1_5;p7_1_6;p7_1_7;p7_1_8;p7_1_9;p7_1_10;p7_1_11;p7_1_12;p7_2;p7_2_1;p7_2_2;p7_2_3;p7_2_4;p7_2_5;p7_2_6;p7_2_7;p7_2_8;p7_2_9;p7_2_10;p7_2_11;p7_3;p7_3_1;p7_3_2;p7_3_3;p7_3_4;p7_3_5;p7_3_6;p8_1;p8_2;p8_3;p8_4;p8_5;p8_6;p8_7;p9_1;p9_2;p9_3;p9_4;p9_5;p9_6;p9_7;p9_8;p9_9;p9_10;p10;p11;p12_1;p12_2;p12_3;p12_4;p12_5;p12_6;p12_7;p13_1;p13_2;p13_3;p14_1;p14_2;p14_3;p14_4;p14_5;p14_6;p14_7;p15_1;p15_2;p15_3;p15_4;p15_5;p15_6;p15_7;p15_8;p15_9;p15_10;p15_11;p15_12;p16;p17;p18;p19;peso
2021;13446423;Média;Centro-Oeste;Coordenadora de DP/ Administrativo/ Encarregado de DP/ Supervisora Adm;De 100 a 499 funcionários;Educação Profissional;SESI;SENAT;WORK/ Work treinamentos;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SESC;GRAU TÉCNICO;SEBRAE;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.579903
2021;13444019;Grande;Centro-Oeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;500 ou mais funcionários;Educação Profissional;SESI;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESC;nan;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Ofertas/ oportunidade/ estágio;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.21502
2021;13452875;Grande;Norte;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 100 a 499 funcionários;Educação Profissional;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SESC;SESI;SEBRAE;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Bom atendimento/ mais disponível/ atenciosos/ prestativos;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;nan;nan;nan;nan;nan;nan;1;5;4;5;4;3;5;3;3;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.395246
2021;13443234;Média;Sul;Analista de RH;De 100 a 499 funcionários;Educação Profissional;SENAI;UNISOCIESC;Acic;CATOLICA;Amo Medicina;UNISELFI;Assessoritec;SUDESC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SESC;SESI;SEBRAE;nan;nan;nan;SENAI;SESI;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;Renomada/ é referência/ marca forte/ renome;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Segurança;Profissionalismo/ profissionais;nan;nan;nan;nan;4;4;5;4;4;4;3;4;4;3;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.953702
2021;13453487;Grande;Sudeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH...;De 100 a 499 funcionários;Educação Profissional;SENAC;SENAT;SESC;FIEMG;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SESI;SEBRAE;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Curso técnico/ Capacitação técnica;Renomada/ é referência/ marca forte/ renome;nan;nan;nan;nan;nan;nan;nan;nan;Instrutores bons, reconhecidos, certificados/ professores empenhados/ excelência do corpo docente;nan;nan;nan;nan;nan;nan;4;4;5;5;5;5;4;5;4;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.232051
2021;13466678;Média;Sudeste;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 100 a 499 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;SEBRAE;nan;nan;SENAI;SESI;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;Curso técnico/ Capacitação técnica;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Instrutores bons, reconhecidos, certificados/ professores empenhados/ excelência do corpo docente;Comprometimento/ compromisso/ cumpre o que promete;nan;nan;nan;nan;2;5;5;5;5;3;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.232051
2021;13466957;Grande;Nordeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional;NITH;Recicly;Acic;metadados;Amo Medicina;ecoeto;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;GRAU TÉCNICO;SEBRAE;SENAI;SENAT;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Prepara para mercado de trabalho/ atende com cursos na área de atuação da empresa/ considera as nossas necessidades;Curso técnicos relacionados a indústria/aprendizagem industrial/ capacitação para indústria/ fábrica/ Produção;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791246
2021;13454847;Grande;Sudeste;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Profissional;REDE CIDADA;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Prepara p mercado de trabalho/de acordo com necessidade da empresa/atende nossos requisitos/cursos corresp expectat;Curso de soldador;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;Não sabe;4;5;5;5;5;4;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.824739
2021;13450612;Média;Nordeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH...;De 100 a 499 funcionários;Educação Profissional;SESI;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;GRAU TÉCNICO;SEBRAE;nan;nan;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.565196
2021;13447523;Grande;Sudeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 20 a 99 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;SEBRAE;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Variedade de cursos/ portfólio de cursos/ é a mais completa/ abrangem tudo;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;1;5;5;4;4;4;5;5;4;3;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13445573;Média;Sudeste;Coordenadora de DP/ Administrativo/ Encarregado de DP/ Supervisora Adm;De 100 a 499 funcionários;Educação Profissional;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESI;SEBRAE;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;5;4;5;1;1;5;5;5;5;5;nan;nan;Provavelmente não contrataria seus serviços;nan;nan;nan;1.232051
2021;13462476;Grande;Centro-Oeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 20 a 99 funcionários;Educação Profissional;SESI;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SESC;GRAU TÉCNICO;SEBRAE;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Eletricista/ eletricista industrial/ sistemas elétricos e energia;Curso de soldador;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;5;5;5;5;4;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791274
2021;13457819;Grande;Centro-Oeste;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SENAC;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESC;SESI;nan;nan;nan;nan;nan;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;NENHUMA / NÃO SABE;Prepara p mercado de trabalho/de acordo com necessidade da empresa/atende nossos requisitos/cursos corresp expectat;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;4;4;4;4;5;5;5;5;4;4;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.791274
2021;13442221;Média;Norte;Analista de RH;De 20 a 99 funcionários;Educação Profissional;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAT;SESC;SEBRAE;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SEBRAE;NENHUMA / NÃO SABE;Mais conhecida/ é a mais citada/ por ouvir falar/ é a única que conhece;nan;nan;nan;nan;nan;nan;nan;nan;nan;Prepara para mercado de trabalho/ atende com cursos na área de atuação da empresa/ considera as nossas necessidades;nan;nan;nan;nan;nan;nan;5;3;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.445678
2021;13448879;Grande;Sudeste;Analista de RH;500 ou mais funcionários;Educação Profissional;SENAI;SESC;SESI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;nan;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;Disponibiliza academia de saúde/ atenção com a saúde;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;4;5;4;4;5;4;5;4;5;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.472839
2021;13456766;Grande;Sul;Analista de RH;De 20 a 99 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESI;SEBRAE;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;5;5;5;5;5;4;5;5;5;5;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.29965
2021;13446026;Grande;Sul;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 100 a 499 funcionários;Educação Profissional;SENAC;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAT;SESC;SESI;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;5;5;5;4;3;4;4;5;4;4;nan;nan;NÃO LER: Não sei se contrataria ou não;nan;nan;nan;0.953702
2021;13448822;Grande;Nordeste;Analista de RH;De 100 a 499 funcionários;Educação Profissional;SENAI;SEBRAE;SENATEC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;GRAU TÉCNICO;nan;nan;SENAI;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;5;4;4;4;4;3;3;4;4;4;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.565196
2021;13444879;Grande;Sudeste;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Profissional;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;GRAU TÉCNICO;SEBRAE;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;5;4;4;3;3;3;4;3;3;5;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13466244;Grande;Centro-Oeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 20 a 99 funcionários;Educação Profissional;SENAI;SESC;SESI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SEBRAE;nan;nan;nan;nan;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;NENHUMA / NÃO SABE;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;Curso técnico/ Capacitação técnica;Programa Jovem aprendiz/ contratação de aprendizes;Prepara p mercado de trabalho/de acordo com necessidade da empresa/atende nossos requisitos/cursos corresp expectat;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;Não sabe;5;5;5;5;4;4;5;5;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791274
2021;13452388;Grande;Norte;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 20 a 99 funcionários;Educação Profissional;SENAI;SENAC;SESI;IEL;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAT;SESC;SEBRAE;nan;nan;nan;nan;SENAI;SENAC;SESI;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Bom atendimento/ mais disponível/ atenciosos/ prestativos;Qualidade/ presta um bom serviço/ excelente qualidade/ tem bom conteúdo/ bem didático;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;Não sabe;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.445678
2021;13454201;Média;Sudeste;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Profissional;Amo Medicina;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;NENHUMA / NÃO SABE;Cursos na área administrativa/ RH;Valores são acessíveis/ preço justo/ menor custo/ bolsa auxílio para estudantes/ descontos em cursos;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.824739
2021;13454539;Média;Nordeste;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SESI;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SEBRAE;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Pelas propagandas/ divulgação;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso técnico/ Formação técnica/ Capacitação técnica;nan;nan;nan;nan;nan;nan;4;4;4;4;3;4;4;4;3;4;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.791246
2021;13444575;Grande;Norte;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SENAI;SESI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SESC;SEBRAE;nan;nan;nan;nan;SENAI;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Curso técnico/ Capacitação técnica;Eletricista/ eletricista industrial/ sistemas elétricos e energia;Qualidade/ presta um bom serviço/ excelente qualidade/ tem bom conteúdo/ bem didático;nan;nan;nan;nan;nan;nan;nan;Curso técnico/ Formação técnica/ Capacitação técnica;Instrutores bons, reconhecidos, certificados/ professores empenhados/ excelência do corpo docente;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;4;5;5;5;5;5;4;4;4;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.445678
2021;13464738;Média;Nordeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH...;De 100 a 499 funcionários;Educação Profissional;IEL;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;GRAU TÉCNICO;SEBRAE;nan;SENAI;GRAU TÉCNICO;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Prepara p mercado de trabalho/de acordo com necessidade da empresa/atende nossos requisitos/cursos corresp expectat;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso técnico/ Formação técnica/ Capacitação técnica;Programa Jovem aprendiz/ Jovem aprendiz/ Menor aprendiz;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;Ofertas/ oportunidade/ estágio;nan;nan;nan;Não sabe;3;4;2;4;4;4;4;4;Não sabe;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.565196
2021;13452081;Grande;Centro-Oeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;500 ou mais funcionários;Educação Profissional;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;Não sabe;5;5;4;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.21502
2021;13448223;Média;Sul;Analista de RH;De 20 a 99 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;SEBRAE;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Bom atendimento/ mais disponível/ atenciosos/ prestativos;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;nan;nan;nan;nan;nan;nan;nan;nan;Know how/ competência/ conceituada/ referência;Curso técnico/ Formação técnica/ Capacitação técnica;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.29965
2021;13452277;Média;Sudeste;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Profissional;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SESC;SESI;GRAU TÉCNICO;SEBRAE;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;4;5;5;5;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13446601;Grande;Sul;Analista de RH;De 100 a 499 funcionários;Educação Profissional;Assessoritec;TK TREINAMENTOS;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;GRAU TÉCNICO;SEBRAE;Assessoritec;TK TREINAMENTOS;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Know how/ competência/ conceituada/ referência;Curso técnico/ Formação técnica/ Capacitação técnica;nan;nan;nan;nan;nan;3;4;3;4;3;5;3;4;3;3;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.953702
